time,generation biomass,generation fossil brown coal/lignite,generation fossil coal-derived gas,generation fossil gas,generation fossil hard coal,generation fossil oil,generation fossil oil shale,generation fossil peat,generation geothermal,generation hydro pumped storage aggregated,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation marine,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind offshore,generation wind onshore,forecast solar day ahead,forecast wind offshore eday ahead,forecast wind onshore day ahead,total load forecast,total load actual,price day ahead,price actual,temp,pressure,humidity,year,month,day,weather_main,wastage
2016-January-16,12554,0,0,98323,55335,7325,0,0,0,0,42454,27551,117538,0,146225,2106,1840,28088,5132,0,179531,24883,0,180263,693692,691522,35.37125,42.52541667,280.7579583,1028.441667,52.49166667,2016,January,16,clear,218240.4383
2016-January-17,13311,1628,0,101149,53979,7188,0,0,0,0,39773,26501,118233,0,146271,2122,1778,13768,5575,0,130607,13284,0,129576,651125,657574,37.27083333,45.50833333,279.4253437,1025.045827,65.6792144,2016,January,17,clear,253708.9583
2016-January-18,13586,12000,0,128439,85726,9008,0,0,0,0,22435,27121,129035,0,146011,2176,1728,13646,5975,0,234361,13264,0,234496,766575,775584,42.46,51.15625,282.5163667,1017.333333,69.74166667,2016,January,18,clouds,305658.5938
2016-January-19,13673,14195,0,197500,130472,9761,0,0,0,0,15966,28111,137591,0,146201,2128,1819,11261,6419,0,80352,11614,0,87359,787539,780481,52.11666667,59.78333333,281.6219129,1017.694534,75.68006431,2016,January,19,clouds,383749.2167
2016-January-20,13329,18168,0,191954,147231,9737,0,0,0,0,15411,27922,128007,0,146136,2145,1888,11154,6583,0,66093,11159,0,66463,780136,776701,53.04541667,60.72291667,281.8765262,1017.022913,77.59410802,2016,January,20,clouds,399738.9604
2016-January-21,13591,21705,0,180753,158517,9724,0,0,0,0,15898,27638,115348,0,146249,2134,1926,10645,6598,0,105934,10758,0,105837,771528,773211,51.05666667,58.74458333,282.3938005,1021.551242,82.11335404,2016,January,21,clear,387596.7608
2016-January-22,12623,21492,0,141714,146610,9689,0,0,0,0,13393,27350,114676,0,146263,2075,1751,9177,6413,0,86246,10013,0,86447,751483,758685,47.47916667,55.25958333,284.0721095,1028.240876,84.86423358,2016,January,22,clouds,354379.7079
2016-January-23,12364,10350,0,103333,112048,7331,0,0,0,0,25163,26282,89628,0,146273,2021,1770,15402,6336,0,67761,14589,0,68162,674787,664551,42.06208333,49.00666667,285.4150427,1031.964286,83.14440994,2016,January,23,clear,310506.24
2016-January-24,11891,0,0,87825,50615,7464,0,0,0,0,42635,25217,69730,0,146266,1950,1719,21533,6172,0,126626,20085,0,126099,615264,614945,34.32166667,43.1725,285.0882337,1031.128882,81.73291925,2016,January,24,clear,266460.67
2016-January-25,12555,14612,0,131860,128206,9317,0,0,0,0,19623,25728,105501,0,146258,1971,1770,12823,6537,0,83016,14832,0,83999,726711,728975,46.60083333,55.43958333,285.8017641,1030.166667,80.625,2016,January,25,clouds,362408.5562
2016-January-26,12508,21871,0,138014,159159,9911,0,0,0,0,5573,25272,110839,0,146240,2029,1847,10696,6615,0,47952,11356,0,47257,744724,745571,48.85375,56.55541667,284.7928754,1030.664087,85.3498452,2016,January,26,clouds,374114.0813
2016-January-27,12183,19449,0,134564,118459,9628,0,0,0,0,5605,24775,103089,0,146122,1997,1824,12975,6327,0,99234,13811,0,99298,749603,746298,43.35875,51.35583333,284.648282,1028.469194,82.13112164,2016,January,27,clouds,324928.3575
2016-January-28,12351,19384,0,137997,125083,9555,0,0,0,0,8207,25909,112964,0,146300,2006,1829,9315,6189,0,63650,9917,0,63341,752971,745695,47.2625,55.24416667,284.1237537,1028.637168,83.65929204,2016,January,28,clouds,341906.1475
2016-January-29,11621,21108,0,140287,130367,9818,0,0,0,0,9571,25287,106303,0,146267,2040,1882,9495,6340,0,57119,10303,0,57369,749019,739412,45.91916667,53.87666667,284.0882111,1031.986527,82.09580838,2016,January,29,clouds,341578.0667
2016-January-30,11173,1779,0,94577,92686,7612,0,0,0,0,24268,21773,77052,0,146262,2005,1878,20915,6095,0,148193,20884,0,146811,664343,663834,37.5425,44.90458333,283.1871656,1031.841667,78.08333333,2016,January,30,clear,273693.4354
2016-January-31,11214,0,0,86135,47755,6856,0,0,0,0,54781,22248,64101,0,147307,1963,1651,21962,4898,0,205758,22713,0,205985,614129,615162,32.19041667,40.99875,284.7118508,1031.008333,73.59166667,2016,January,31,clear,200811.8775
2016-February-01,9578,828,0,92924,35653,5994,0,0,0,0,31663,16013,45243,0,168375,2126,1669,13063,2647,0,226604,10948,0,226130,589599,589185,31.64791667,52.39708333,285.3225042,1030.975,77.20833333,2016,February,32,clear,138695.0796
2016-February-02,12247,17585,0,124622,135703,9580,0,0,0,0,4829,24135,118158,0,147339,2256,1903,17448,5572,0,57406,18918,0,57343,738106,734679,41.67875,50.08666667,284.1144375,1027.733333,83.025,2016,February,33,clear,279082.9067
2016-February-03,11133,0,0,85110,47454,7279,0,0,0,0,20487,35933,140758,0,170589,2138,1752,42147,4646,0,240323,40244,0,239448,739701,746436,23.49958333,41.85583333,284.275503,1028.989489,74.80780781,2016,February,34,clear,194462.2017
2016-February-04,9898,0,0,88507,30503,6896,0,0,0,0,12954,41501,127709,0,168407,1236,1978,45339,3372,0,111962,42791,0,111021,627014,628344,26.71416667,43.42666667,282.3133,1033.691667,68.71666667,2016,February,35,clear,146434.72
2016-February-05,6226,0,0,82652,27363,6087,0,0,0,0,12483,34410,120308,0,123024,411,1777,64897,5877,0,152688,62594,0,153561,602985,609728,25.57,46.10125,282.2414583,1026.775,71.15833333,2016,February,36,clear,270937.0463
2016-February-06,7866,297,0,120977,63850,7277,0,0,0,0,2388,34603,115160,0,146581,923,2178,56677,6359,0,54615,56587,0,55489,678643,677245,39.99,35.00541667,283.99575,1019.191667,74.45,2016,February,37,clouds,222599.4446
2016-February-07,8028,956,0,103477,102339,5353,0,0,0,0,5440,22643,43106,0,167133,1186,2106,59032,6261,0,93836,58579,0,93521,663733,661861,39.19625,26.715,284.5055539,1017.267071,68.51289833,2016,February,38,clouds,167262.615
2016-February-08,9302,20128,0,143018,133286,6897,0,0,0,0,1311,19521,63767,0,166901,1358,2015,57293,7467,0,71911,58300,0,72167,744683,746732,42.8075,39.28875,285.611,1023.416667,66.63333333,2016,February,39,clouds,293369.0963
2016-February-09,9019,21374,0,148999,159398,7323,0,0,0,0,106,16378,66571,0,167013,1364,2085,48879,7589,0,50994,47852,0,51312,756006,758896,45.51916667,32.84875,286.5648333,1017.483333,69.875,2016,February,40,clouds,249289.1638
2016-February-10,8650,12751,0,98213,96584,5626,0,0,0,0,5834,9598,28340,0,167039,1218,1931,41435,7617,0,39645,40766,0,39926,558744,562612,44.30041667,36.18916667,285.7760231,1013.865546,75.05042017,2016,February,41,clouds,275652.8825
2016-February-11,8257,19002,0,213926,141480,7039,0,0,0,0,5625,11027,59518,0,143753,1396,2154,25377,7484,0,33747,25826,0,33880,677582,669507,61.88125,40.50208333,286.221793,1012.952607,81.4328594,2016,February,42,clouds,303117.5917
2016-February-12,8843,20284,0,267375,157683,7001,0,0,0,0,8299,20260,81527,0,120737,1431,2165,12681,6845,0,49813,12493,0,50170,742726,742850,64.01041667,33.13,287.2478737,1009.741667,80.725,2016,February,43,clouds,226774.85
2016-February-13,9245,0,0,60703,26032,6527,0,0,0,0,55300,29558,115467,0,90554,2176,1482,7237,3250,0,344390,8127,0,344917,658865,663733,8.928333333,18.65916667,289.0488298,1006.445172,76.92962357,2016,February,44,clouds,60642.29167
2016-February-14,9175,0,0,58463,25745,5079,0,0,0,0,44199,27160,121354,0,89639,2199,1399,11305,2936,0,294815,13621,0,294663,622233,626703,6.795833333,18.6525,284.7771833,1002.608333,65.525,2016,February,45,clouds,54763.74
2016-February-15,9738,0,0,88069,29626,7638,0,0,0,0,32967,27603,141539,0,100132,2258,1451,21718,3346,0,326614,24117,0,326383,753485,756521,18.73625,30.23333333,281.8636375,1012.883333,60.56666667,2016,February,46,clouds,101160.7333
2016-February-16,10837,3166,0,120694,57190,8987,0,0,0,0,31489,28000,154931,0,131309,2126,1698,38142,3107,0,216860,35760,0,217862,787094,771331,32.70208333,43.68916667,279.9079956,1025.2,55.75833333,2016,February,47,clear,135742.2408
2016-February-17,11774,5941,0,126388,100953,8990,0,0,0,0,23460,28692,151389,0,144591,2199,1855,36061,3406,0,139063,35034,0,138868,787739,781802,37.6025,46.835,279.2080107,1021.125,59.28333333,2016,February,48,clear,159520.01
2016-February-18,12327,6272,0,141003,114832,8599,0,0,0,0,18492,29211,160727,0,144647,2234,1839,12439,4291,0,94770,13577,0,95740,785349,785790,36.77083333,46.29083333,281.3891388,1018.309637,71.63507109,2016,February,49,clouds,198633.9658
2016-February-19,12357,4815,0,124972,116339,8187,0,0,0,0,18535,29920,148556,0,144712,2300,1898,25386,4881,0,72621,25039,0,73132,781338,771261,37.9125,46.84916667,280.8511188,1024.675,71.23333333,2016,February,50,clouds,228670.7825
2016-February-20,12462,0,0,94611,67107,5998,0,0,0,0,37997,28560,137859,0,146856,2259,1824,36691,4863,0,81725,35426,0,81894,688152,681651,32.92041667,41.19958333,281.8522888,1028.8,68.25,2016,February,51,clear,200353.5737
2016-February-21,11312,0,0,96601,28598,5106,0,0,0,0,43692,27979,133695,0,146798,2210,1471,22391,4537,0,117674,30295,0,117119,628012,632443,24.32625,35.00875,283.4358141,1025.391667,67.3,2016,February,52,clear,158834.6988
2016-February-22,12807,0,0,123325,75422,7861,0,0,0,0,10399,29912,142817,0,151923,2250,1707,25931,5043,0,84107,28895,0,84993,741580,735371,38.72125,48.16041667,285.11435,1020.208333,67.76666667,2016,February,53,clouds,242872.9812
2016-February-23,12795,0,0,92114,69333,8038,0,0,0,0,25998,29458,136702,0,159724,2252,1771,32099,5173,0,173423,31417,0,172397,738979,738185,32.83875,42.26958333,285.4778239,1023.684044,71.28751975,2016,February,54,clear,218660.5546
2016-February-24,12681,0,0,85734,67651,8188,0,0,0,0,8829,29950,154625,0,166271,2199,1773,17836,4855,0,151304,21762,0,151525,738115,745808,30.22958333,39.10958333,284.2191571,1017.739771,72.99018003,2016,February,55,clear,189877.0271
2016-February-25,12238,0,0,82443,48295,8132,0,0,0,0,12371,34378,154762,0,170276,2186,1774,21230,5373,0,202415,20005,0,202882,747776,739315,26.97916667,36.69958333,285.2447667,1016.316667,69.59166667,2016,February,56,clouds,197186.8613
2016-February-26,12051,0,0,77260,53181,8021,0,0,0,0,10535,38172,156833,0,170042,2195,1791,8085,5024,0,210708,10023,0,209719,746239,753671,24.66916667,34.11958333,283.421327,1007.878357,74.75039494,2016,February,57,clouds,171416.7867
2016-February-27,8975,0,0,45756,27064,5740,0,0,0,0,24839,36713,128759,0,154858,2142,1466,15834,5015,0,294448,17322,0,294631,692314,694507,5.854583333,14.51458333,281.5589771,995.6977099,70.51145038,2016,February,58,clouds,72790.63542
2016-February-28,8748,0,0,43960,28592,5929,0,0,0,0,44219,34804,107905,0,154633,2143,1372,22520,5022,0,277333,23657,0,277533,643735,638245,6.922083333,14.755,283.4076833,1004.175,67.725,2016,February,59,clouds,74099.61
2016-February-29,10954,0,0,66251,40194,7577,0,0,0,0,19768,34539,140625,0,163001,2209,1545,36436,5002,0,279401,36713,0,279224,733553,730450,21.8,30.65291667,284.0476667,1016.141667,56.23333333,2016,February,60,clear,153325.8892
2016-March-01,9483,283,0,89084,27690,6141,0,0,0,0,49580,15665,31818,0,163809,2086,1561,4386,3342,0,308618,5195,0,307741,584760,590946,18.61416667,38.73458333,283.9895667,1025.041667,55.56666667,2016,March,61,clear,129450.9775
2016-March-02,12296,102,0,97641,82685,9346,0,0,0,0,17805,23438,82664,0,147371,2270,1914,16385,5350,0,192364,17143,0,192721,738422,737914,32.96625,32.87875,285.6023977,1021.141667,60.65833333,2016,March,62,clear,175901.3125
2016-March-03,11581,0,0,91418,47209,7352,0,0,0,0,12333,37001,147470,0,170599,2195,1773,45007,4753,0,199998,43515,0,199556,738187,736599,25.52916667,35.68,285.1215917,1017.576105,65.42225859,2016,March,63,clear,169587.04
2016-March-04,8862,0,0,76827,24762,6860,0,0,0,0,57750,39955,107614,0,168292,1230,1579,23525,3216,0,226804,24327,0,227175,584813,593496,14.06541667,28.45541667,284.7169159,1007.993453,68.76104746,2016,March,64,clear,91512.62
2016-March-05,7503,0,0,91242,28492,6296,0,0,0,0,10335,34288,133648,0,122969,393,1904,64530,5673,0,154429,62383,0,154722,665532,663763,26.9525,19.81875,283.3489109,1007.589258,61.66824645,2016,March,65,clouds,112431.7687
2016-March-06,7681,0,0,120682,64684,7277,0,0,0,0,3678,34369,110033,0,146542,1361,2170,51919,5958,0,56509,52315,0,56476,675899,678255,40.27125,22.80583333,282.4626841,1012.124386,62.37315876,2016,March,66,clouds,135877.155
2016-March-07,7922,897,0,104890,74254,5313,0,0,0,0,28169,21946,30603,0,167373,1184,1982,56464,6585,0,146870,55500,0,145570,612411,616138,34.14416667,35.67666667,282.1469708,1008.658333,71.38333333,2016,March,67,clouds,234930.85
2016-March-08,8974,21674,0,144348,134723,6951,0,0,0,0,69,19347,68647,0,166510,1419,2077,55586,7516,0,60845,55581,0,61681,754165,754466,44.94791667,39.77583333,282.5396779,1017.408333,63.7,2016,March,68,clouds,298955.1633
2016-March-09,9304,15275,0,125152,142583,6366,0,0,0,0,1432,15618,38516,0,166777,1348,2118,44855,7557,0,56559,45312,0,57092,685198,688175,42.82041667,30.665,282.5572518,1014.625,66.55,2016,March,69,clouds,231735.405
2016-March-10,8609,19835,0,140923,109885,6618,0,0,0,0,597,10175,43516,0,166814,1337,1870,42092,6754,0,79068,42970,0,78727,679294,674448,49.20625,30.94208333,282.6046597,1014.551447,64.8778135,2016,March,70,clouds,208982.8308
2016-March-11,8549,20950,0,229090,141875,6991,0,0,0,0,1845,11144,59822,0,143652,1387,2135,16573,7289,0,38085,17972,0,38126,676337,681285,63.96,39.43708333,282.7345583,1019.683333,63.18333333,2016,March,71,clear,287456.9004
2016-March-12,8825,13898,0,126141,138253,5461,0,0,0,0,10939,17677,37618,0,123494,1392,1964,8585,6856,0,127370,8243,0,125999,670994,672422,55.10416667,35.98833333,282.8680292,1021.758333,62.58333333,2016,March,72,clear,246736.0133
2016-March-13,10485,0,0,77271,26745,6692,0,0,0,0,39046,32620,90349,0,170329,2216,1559,51387,4940,0,156655,48652,0,156795,621151,616197,23.99541667,32.94833333,283.5110458,1019.75,64.95833333,2016,March,73,clear,162764.7667
2016-March-14,10399,4899,0,124649,86342,7382,0,0,0,0,7999,34934,144446,0,170576,2255,1735,38242,4919,0,69608,38380,0,70390,741120,745308,37.22416667,45.79833333,283.1772625,1017.433333,71.09166667,2016,March,74,clouds,225282.0017
2016-March-15,9887,6833,0,141148,112069,7728,0,0,0,0,1574,34484,149620,0,170479,2168,1811,19925,5027,0,49216,20873,0,49260,750226,756353,41.49208333,49.04333333,283.5570292,1018.966667,72.125,2016,March,75,['clear' 'clouds'],246540.8367
2016-March-16,9912,4779,0,96049,97659,7729,0,0,0,0,8135,32367,114037,0,170476,2215,1751,31883,5171,0,152084,32865,0,152063,754606,745580,35.40375,42.70416667,284.1390671,1017.027823,68.96563011,2016,March,76,clouds,220823.2458
2016-March-17,9873,6942,0,129332,115586,7791,0,0,0,0,5331,33007,142126,0,170427,2241,1834,32363,5002,0,40968,35899,0,41431,743528,747395,41.58625,48.61791667,283.6655958,1018.775,71.01666667,2016,March,77,clouds,243186.8192
2016-March-18,10724,7052,0,119344,117485,8098,0,0,0,0,5562,33454,139409,0,170450,2187,1861,15014,4826,0,46440,17867,0,46493,747868,738482,43.61791667,50.49125,284.3761334,1016.788871,73.19967267,2016,March,78,clouds,243670.7725
2016-March-19,11591,5271,0,91843,102471,6831,0,0,0,0,10693,31973,107984,0,170434,2157,1821,17887,5088,0,68161,17688,0,68518,657390,654193,37.50958333,44.37083333,285.2697641,1013.578387,82.57229833,2016,March,79,clouds,225758.8
2016-March-20,11998,0,0,93029,88015,6790,0,0,0,0,19743,33084,92155,0,170483,2180,1767,23315,5166,0,49070,25136,0,49330,607620,607417,34.88333333,42.65875,284.8818579,1013.225859,81.75286416,2016,March,80,clouds,220375.1025
2016-March-21,12196,0,0,106873,95952,7826,0,0,0,0,9188,34509,113407,0,170469,2184,1596,16222,5099,0,107855,18541,0,108117,719666,716702,35.76666667,43.78708333,285.060466,1011.993681,83.85150079,2016,March,81,clouds,223270.3379
2016-March-22,11983,0,0,96126,80311,8020,0,0,0,0,7594,35794,113812,0,170470,2183,1626,17545,4968,0,152922,18856,0,151866,719083,716720,34.57166667,42.715,284.839435,1008.334365,76.79411765,2016,March,82,clouds,212208.12
2016-March-23,11854,0,0,80603,43068,7976,0,0,0,0,21877,34418,99130,0,170411,2172,1732,30594,4928,0,268593,29169,0,267718,700615,701073,29.89416667,38.385,284.8148333,1008.008333,62.64166667,2016,March,83,clouds,189161.28
2016-March-24,11676,0,0,79698,30757,6528,0,0,0,0,18244,32904,111821,0,170409,2171,1807,53181,5130,0,137582,50354,0,137744,594862,609031,28.515,38.12333333,284.9825375,1015.983333,63.46666667,2016,March,84,clear,195572.7
2016-March-25,11745,0,0,84295,26790,6621,0,0,0,0,38546,33228,87507,0,170382,2154,1812,36697,5005,0,161193,38825,0,161040,562692,566475,26.61125,38.475,285.8209285,1021.757235,69.06109325,2016,March,85,clear,192567.375
2016-March-26,11404,0,0,79262,24100,5603,0,0,0,0,55380,34988,65254,0,153840,2099,1379,28177,5016,0,224435,29726,0,223316,591176,587540,19.72333333,31.21458333,287.7727583,1019.833333,69.43333333,2016,March,86,clouds,156572.35
2016-March-27,10631,0,0,64705,23170,4960,0,0,0,0,53393,35457,64647,0,137478,2115,1277,35653,4830,0,223929,36574,0,224851,566371,558587,12.80375,23.75291667,287.5362766,1017.779051,61.7086743,2016,March,87,clouds,114726.5875
2016-March-28,10543,0,0,72617,25614,7039,0,0,0,0,37336,40270,77300,0,127278,2112,1325,25731,5023,0,236514,26375,0,236088,630584,621902,15.13458333,25.9875,287.62355,1016.858333,61.05833333,2016,March,88,clear,130535.2125
2016-March-29,11085,0,0,86388,39477,7936,0,0,0,0,27333,41939,96169,0,158006,2123,1656,43421,5066,0,164524,40918,0,164705,692656,685274,31.21333333,40.49666667,289.3948667,1015.616667,63.175,2016,March,89,clear,205156.1133
2016-March-30,11318,0,0,82674,38717,8158,0,0,0,0,24979,43176,101754,0,168330,2119,1643,48451,5153,0,166220,47253,0,166166,696477,685809,30.15583333,38.87333333,288.0865,1011.925,69.48333333,2016,March,90,clear,200314.2867
2016-March-31,10765,0,0,81713,28022,8023,0,0,0,0,31759,41521,96095,0,168189,1689,1550,31921,4218,0,268868,34108,0,269451,693541,694637,22.225,31.71166667,286.0931805,1011.65,63.11666667,2016,March,91,clouds,133759.81
2016-April-01,10038,0,0,100641,45345,8569,0,0,0,0,17384,21009,72934,0,145901,2142,1686,4335,4355,0,245770,5019,0,246950,695371,676986,31.37666667,41.64208333,283.9729333,1015.883333,60.09166667,2016,April,92,clear,181351.2729
2016-April-02,12617,0,0,107234,88617,8781,0,0,0,0,16963,22725,116276,0,148330,2233,1872,30046,5358,0,144875,25599,0,144936,747436,740492,34.40583333,34.56875,285.1489833,1011.566667,61.55833333,2016,April,93,clear,185219.3625
2016-April-03,10104,0,0,76761,31012,7420,0,0,0,0,15971,38168,141462,0,170575,2114,1647,31120,4320,0,248677,31710,0,247593,730664,737071,19.40416667,23.01791667,286.0344833,1011.208333,67.20833333,2016,April,94,clouds,99437.4
2016-April-04,8966,0,0,94142,35522,7616,0,0,0,0,7470,42046,146578,0,166270,1202,1839,8100,3481,0,158149,9166,0,158847,700214,711549,28.21375,36.28125,285.6924885,1006.464122,84.28396947,2016,April,95,clouds,126295.0313
2016-April-05,7811,0,0,105675,36952,6463,0,0,0,0,4923,35757,142948,0,124039,468,2066,40897,5716,0,86885,40477,0,87526,669868,670287,33.07291667,29.9025,285.929599,1008.443535,76.63175123,2016,April,96,clouds,170922.69
2016-April-06,7864,0,0,105608,41786,6229,0,0,0,0,11162,32352,67121,0,147403,1358,2059,53621,5981,0,69558,53412,0,70015,608566,608019,39.04541667,36.81291667,287.3216667,1015.016667,67.19166667,2016,April,97,clouds,220178.0546
2016-April-07,8228,11793,0,142184,124881,6704,0,0,0,0,5143,21939,55106,0,167147,1315,1989,51649,6985,0,105111,53980,0,104990,740783,732301,41.64791667,32.36958333,287.5421785,1015.051447,66.66720257,2016,April,98,clear,226101.5396
2016-April-08,9572,21130,0,123333,136612,6931,0,0,0,0,1882,18338,58232,0,166393,1338,1974,53389,7554,0,104348,54592,0,104744,751087,750029,43.12458333,29.52708333,285.5055917,1014.675,59.8,2016,April,99,clouds,223047.5875
